spotify_id,name,artists,daily_rank,daily_movement,weekly_movement,country,snapshot_date,popularity,is_explicit,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
0mflMxspEfB0VbI1kyLiAv,Stick Season,Noah Kahan,21,1,-2,AU,1/21/2025,86,FALSE,182346,Stick Season,10/14/2022,0.664,0.5,9,-6.935,1,0.0651,0.799,0,0.0966,0.801,117.896,4
76JKIsdKrAfWUMjaA0u7v5,Too Sweet,Hozier,22,28,28,AU,1/21/2025,78,FALSE,251424,Unreal Unearth: Unaired,8/19/2024,0.741,0.62,10,-5.505,1,0.0412,0.0295,0.000809,0.0398,0.934,117.038,4
2A1aS3mwuGuX2yk1bgxOvA,Kisses (feat. bbyclose),"BL3SS, CamrinWatsin, bbyclose",23,4,-1,AU,1/21/2025,81,FALSE,138246,Kisses (feat. bbyclose),3/22/2024,0.793,0.779,9,-4.609,0,0.0581,0.279,0.000311,0.314,0.687,142.002,4
3wo3d0I5H8KjkwGvnz8WbB,Somedays,"Sonny Fodera, Jazzy, D.O.D",24,4,1,AU,1/21/2025,79,FALSE,207168,Somedays,7/26/2024,0.671,0.753,4,-6.045,0,0.0298,0.019,1.29E-05,0.177,0.543,127.926,4
1mMLMZYXkMueg65jRRWG1l,When It Rains It Pours,Luke Combs,25,-2,11,AU,1/21/2025,81,FALSE,240760,This One's for You,6/2/2017,0.551,0.801,6,-5.069,1,0.0303,0.013,6.03E-06,0.265,0.625,128.027,4
51rfRCiUSvxXlCSCfIztBy,"I Love You, I'm Sorry",Gracie Abrams,26,0,0,AU,1/21/2025,89,TRUE,157146,The Secret of Us,6/21/2024,0.53,0.406,10,-7.507,1,0.033,0.656,0,0.133,0.338,115.94,3
2tHwzyyOLoWSFqYNjeVMzj,Please Please Please,Sabrina Carpenter,27,3,1,AU,1/21/2025,86,TRUE,186365,Short n' Sweet,8/23/2024,0.675,0.586,9,-6.086,1,0.0531,0.257,0,0.104,0.621,107.015,4
3Vr3zh0r7ALn8VLqCiRR10,Stargazing,Myles Smith,28,-3,-5,AU,1/21/2025,86,FALSE,172533,Stargazing,5/10/2024,0.635,0.601,1,-6.129,0,0.0295,0.246,0,0.11,0.332,123.994,4
0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,Fleetwood Mac,29,-5,-2,AU,1/21/2025,84,FALSE,257800,Rumours (Super Deluxe),2/4/1977,0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,4
1Lo0QY9cvc8sUB2vnIOxDT,Fast Car,Luke Combs,30,-1,9,AU,1/21/2025,82,FALSE,265493,Gettin' Old,3/24/2023,0.712,0.603,8,-5.52,1,0.0262,0.186,0,0.115,0.67,97.994,4
3QaPy1KgI7nu9FJEQUgn6h,WILDFLOWER,Billie Eilish,31,0,-2,AU,1/21/2025,92,FALSE,261466,HIT ME HARD AND SOFT,5/17/2024,0.467,0.247,6,-12.002,0,0.0431,0.612,0.000271,0.17,0.126,148.101,4
4ZJ4vzLQekI0WntDbanNC7,Pink Skies,Zach Bryan,32,0,-2,AU,1/21/2025,84,FALSE,194920,Pink Skies,5/24/2024,0.525,0.488,0,-6.909,1,0.038,0.191,5.14E-05,0.135,0.253,84.999,4
003vvx7Niy0yvhvHt4a68B,Mr. Brightside,The Killers,33,2,-1,AU,1/21/2025,85,FALSE,222973,Hot Fuss,1/1/2004,0.352,0.911,1,-5.23,1,0.0747,0.00121,0,0.0995,0.236,148.033,4
6GG4yyk3UATdBfTHVgI8PB,Ain't No Love In Oklahoma (From Twisters: The Album),Luke Combs,34,0,16,AU,1/21/2025,81,FALSE,210950,Ain't No Love In Oklahoma (From Twisters: The Album),5/16/2024,0.487,0.658,5,-9.973,1,0.0296,0.00877,0.00777,0.1,0.282,142.18,4
0eBFgRxyVSeuT4iyrbukdn,Where the Wild Things Are,Luke Combs,35,1,15,AU,1/21/2025,80,FALSE,239533,Gettin' Old,3/24/2023,0.708,0.731,3,-4.872,1,0.0345,0.0189,4.47E-06,0.129,0.379,116.975,4
3AJwUDP919kvQ9QcozQPxg,Yellow,Coldplay,36,7,-2,AU,1/21/2025,89,FALSE,266773,Parachutes,7/10/2000,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,4
3nHuKdFJZm78CoeBnDcFKe,Bad Dreams,Teddy Swims,37,4,1,AU,1/21/2025,87,FALSE,184577,Bad Dreams,9/13/2024,0.707,0.68,8,-6.203,1,0.0884,0.274,0,0.0932,0.62,125.058,4
2dono2Koz7DEvGwxUsmMLq,Linger - SiriusXM Session,Royel Otis,38,1,-3,AU,1/21/2025,77,FALSE,186000,Linger / Heading For The Door (Sirius XM Session),5/31/2024,0.404,0.393,2,-6.607,1,0.0262,0.806,0.000443,0.0938,0.403,98.217,4
3dj4wgM3cPeuLwMNHDuBon,The Door,Teddy Swims,39,3,3,AU,1/21/2025,86,FALSE,212648,I've Tried Everything But Therapy (Part 1),9/15/2023,0.731,0.861,8,-5.483,0,0.0532,0.0193,0,0.123,0.759,127.922,4
2uqYupMHANxnwgeiXTZXzd,Austin (Boots Stop Workin'),Dasha,40,-7,-7,AU,1/21/2025,85,TRUE,171782,What Happens Now?,2/16/2024,0.756,0.672,0,-6.743,1,0.0522,0.464,3.37E-06,0.108,0.739,114.935,4
0aB0v4027ukVziUGwVGYpG,tv off (feat. lefty gunplay),"Kendrick Lamar, Lefty Gunplay",41,7,3,AU,1/21/2025,91,TRUE,220690,GNX,11/22/2024,0.855,0.529,6,-6.679,0,0.263,0.0837,0,0.423,0.548,100.036,4
1CS7Sd1u5tWkstBhpssyjP,Take Me to Church,Hozier,42,8,8,AU,1/21/2025,79,FALSE,241693,Hozier (Expanded Edition),9/19/2014,0.566,0.664,4,-5.303,0,0.0464,0.634,0,0.116,0.437,128.945,4
2rxQMGVafnNaRaXlRMWPde,Beautiful Crazy,Luke Combs,43,-5,7,AU,1/21/2025,80,FALSE,193200,This One's for You Too (Deluxe Edition),6/1/2018,0.551,0.402,11,-7.431,1,0.0262,0.676,0,0.0928,0.382,103.313,4
4KULAymBBJcPRpk1yO4dOG,I Remember Everything (feat. Kacey Musgraves),"Zach Bryan, Kacey Musgraves",44,-4,3,AU,1/21/2025,84,FALSE,227195,Zach Bryan,8/25/2023,0.429,0.453,0,-7.746,1,0.0459,0.554,2.00E-06,0.102,0.155,77.639,4
1Cbl3Yq8rHo7hhDQmLQagU,PUSH 2 START,Tyla,45,1,0,AU,1/21/2025,86,FALSE,156825,TYLA +,10/11/2024,0.683,0.814,2,-3.505,1,0.0466,0.277,0.00826,0.0858,0.758,93.482,4
1eTaznNW4Xxtx9za2SMTXB,DENIAL IS A RIVER,Doechii,46,3,4,AU,1/21/2025,84,TRUE,159586,Alligator Bites Never Heal,8/30/2024,0.825,0.644,6,-3.24,0,0.33,0.0905,0,0.0795,0.622,93.292,4
1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Taylor Swift,47,3,1,AU,1/21/2025,88,FALSE,178426,Lover,8/23/2019,0.552,0.702,9,-5.707,1,0.157,0.117,2.06E-05,0.105,0.564,169.994,4
3WMj8moIAXJhHsyLaqIIHI,Something in the Orange,Zach Bryan,48,-11,-8,AU,1/21/2025,83,FALSE,228013,Something in the Orange,4/22/2022,0.369,0.192,4,-12.151,0,0.04,0.555,8.35E-06,0.0954,0.148,175.212,3
3sK8wGT43QFpWrvNQsrQya,DtMF,Bad Bunny,49,-5,1,AU,1/21/2025,96,TRUE,237117,DeBÍ TiRAR MáS FOToS,1/5/2025,0.625,0.131,7,-27.405,0,0.0717,0.177,0.218,0.0807,0.032,136.02,4
6Qyc6fS4DsZjB2mRW9DsQs,Iris,The Goo Goo Dolls,50,-5,0,AU,1/21/2025,86,FALSE,289533,Dizzy up the Girl,1/1/1998,0.315,0.715,11,-8.072,0,0.0362,0.00125,7.97E-06,0.0942,0.497,155.925,3
4wJ5Qq0jBN4ajy7ouZIV1c,APT.,"ROSÉ, Bruno Mars",1,0,1,AT,1/21/2025,90,FALSE,169917,rosie,12/6/2024,0.777,0.783,0,-4.477,0,0.26,0.0283,0,0.355,0.939,149.027,4
3sK8wGT43QFpWrvNQsrQya,DtMF,Bad Bunny,2,1,4,AT,1/21/2025,96,TRUE,237117,DeBÍ TiRAR MáS FOToS,1/5/2025,0.625,0.131,7,-27.405,0,0.0717,0.177,0.218,0.0807,0.032,136.02,4
61lNxSCj38lvmZjJZuhXSt,SABÍA QUE NO,reezy,3,1,-2,AT,1/21/2025,75,TRUE,182797,SABÍA QUE NO,1/10/2025,0.852,0.59,5,-9.754,1,0.198,0.115,0.0124,0.376,0.353,130.033,4
2plbrEY59IikOBgBGLjaoe,Die With A Smile,"Lady Gaga, Bruno Mars",4,-2,1,AT,1/21/2025,100,FALSE,251667,Die With A Smile,8/16/2024,0.521,0.592,6,-7.777,0,0.0304,0.308,0,0.122,0.535,157.969,3
7ne4VBA60CxGM75vw0EYad,That’s So True,Gracie Abrams,5,0,-2,AT,1/21/2025,96,TRUE,166300,The Secret of Us (Deluxe),10/18/2024,0.554,0.808,1,-4.169,1,0.0368,0.214,0,0.159,0.372,108.548,4
1EDPVGbyPKJPeGqATwXZvN,The Emptiness Machine,Linkin Park,6,0,-2,AT,1/21/2025,83,TRUE,190427,From Zero,11/15/2024,0.466,0.872,7,-3.344,1,0.0336,0.0156,0,0.121,0.806,184.115,4
2262bWmqomIaJXwCRHr13j,Sailor Song,Gigi Perez,7,1,2,AT,1/21/2025,93,FALSE,211978,Sailor Song,7/26/2024,0.494,0.413,11,-10.432,1,0.0254,0.682,6.72E-05,0.193,0.273,94.938,4
6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,Billie Eilish,8,-1,2,AT,1/21/2025,97,FALSE,210373,HIT ME HARD AND SOFT,5/17/2024,0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,4
35ISBknsCeZQtq66xABI9g,Messy,Lola Young,9,0,-2,AT,1/21/2025,84,TRUE,284066,This Wasn't Meant For You Anyway,6/21/2024,0.798,0.562,9,-5.913,1,0.0375,0.11,0.00606,0.122,0.647,110.991,4
05ayHD9SFkfqhVUOUxBOyv,HERZBLATT (AUA AUA),"Tream, Mia Julia",10,0,40,AT,1/21/2025,62,FALSE,160886,HERZBLATT (AUA AUA),1/17/2025,0.638,0.922,5,-2.969,0,0.277,0.147,0,0.12,0.544,82.602,4
0fvFSGvEAPDDMfweKvDJVa,Gesegnet,"Apache 207, Luciano",11,0,39,AT,1/21/2025,68,FALSE,191509,Gesegnet,1/17/2025,0.762,0.701,11,-5.553,0,0.0701,0.0552,2.35E-05,0.303,0.54,127.969,4
1Es7AUAhQvapIcoh3qMKDL,Timeless (with Playboi Carti),"The Weeknd, Playboi Carti",12,0,-1,AT,1/21/2025,92,TRUE,256000,Timeless,9/27/2024,0.769,0.722,11,-5.485,0,0.0507,0.0584,2.56E-06,0.111,0.57,119.973,4
2FAZskT9yRjp2Oow9szJD8,The Days - NOTION Remix,"Chrystal, NOTION",13,1,3,AT,1/21/2025,84,FALSE,233229,The Days (NOTION Remix),11/8/2024,0.62,0.843,6,-5.321,0,0.0844,0.0062,4.63E-06,0.55,0.237,137.812,4
2eAU0Oij4NkduxThjzhCI6,Wackelkontakt,Oimara,14,1,36,AT,1/21/2025,60,FALSE,168801,Wackelkontakt,8/1/2024,0.74,0.77,7,-3.01,1,0.293,0.0377,7.89E-06,0.356,0.526,169.984,4
3wPPWcVuinAU7dXcJXtCID,La La La,"Naughty Boy, Sam Smith",15,-2,-3,AT,1/21/2025,80,FALSE,222200,Hotel Cabana (Deluxe Version),1/1/2013,0.772,0.65,6,-5.202,0,0.0306,0.107,1.13E-06,0.0905,0.262,125.083,4
4495xO2HkmqoYIxQO2FvAH,Ma Baby,Jazeek,16,1,-3,AT,1/21/2025,75,FALSE,138000,Ma Baby,11/8/2024,0.685,0.775,4,-6.502,0,0.0621,0.00946,0.00616,0.135,0.0786,100.012,4
5TFD2bmFKGhoCRbX61nXY5,NUEVAYoL,Bad Bunny,17,1,1,AT,1/21/2025,93,FALSE,183685,DeBÍ TiRAR MáS FOToS,1/5/2025,0.142,0.195,6,-20.024,1,0.139,0.265,0.995,0.204,0.12,137.922,4
4iD4W5c2bpkLRoFbzUIuR2,atzen & barbies (feat. ski aggu),"Shirin David, Ski Aggu",18,4,-10,AT,1/21/2025,71,TRUE,146307,atzen & barbies (feat. ski aggu),1/9/2025,0.812,0.693,1,-6.621,1,0.0508,0.0325,0,0.439,0.578,130.05,4
69yw1KhYUuGwUbOImS0jju,Verwandtschaftstreffen,RIAN,19,-3,-2,AT,1/21/2025,64,FALSE,165661,Verwandtschaftstreffen,6/27/2024,0.951,0.634,5,-7.718,0,0.0638,0.527,0,0.0981,0.957,133.994,4
0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",Chappell Roan,20,0,-6,AT,1/21/2025,92,FALSE,218423,"Good Luck, Babe!",4/5/2024,0.7,0.582,11,-5.96,0,0.0356,0.0502,0,0.0881,0.785,116.712,4
2E53s8cIrRuty1aZdAUqvQ,Cold as Ice,"Apache 207, Luciano",21,0,29,AT,1/21/2025,66,FALSE,157039,Gesegnet,1/17/2025,0.747,0.789,8,-5.301,1,0.19,0.0415,1.01E-05,0.0893,0.629,149.19,4
1JSTJqkT5qHq8MDJnJbRE1,Every Breath You Take,The Police,22,1,0,AT,1/21/2025,88,FALSE,253920,Synchronicity (Remastered 2003),6/17/1983,0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0714,0.74,117.401,4
3hRV0jL3vUpRrcy398teAU,The Night We Met,Lord Huron,23,-4,0,AT,1/21/2025,88,FALSE,208211,Strange Trails,4/6/2015,0.448,0.369,9,-9.514,1,0.0452,0.968,0.272,0.638,0.0998,174.097,3
2A1aS3mwuGuX2yk1bgxOvA,Kisses (feat. bbyclose),"BL3SS, CamrinWatsin, bbyclose",24,8,6,AT,1/21/2025,81,FALSE,138246,Kisses (feat. bbyclose),3/22/2024,0.793,0.779,9,-4.609,0,0.0581,0.279,0.000311,0.314,0.687,142.002,4
5EcG8eMMlwkHRVa4aTR1qd,Breakin' Dishes,Rihanna,25,25,25,AT,1/21/2025,71,FALSE,200573,Good Girl Gone Bad,1/1/2007,0.799,0.661,8,-4.709,0,0.0316,0.000215,0.000137,0.091,0.864,125.01,4
1v1cijv1qjMJ5o9OvMWACS,Fata Morgana,Nina Chuba,26,7,-6,AT,1/21/2025,75,FALSE,164585,Fata Morgana,11/8/2024,0.794,0.625,4,-7.278,0,0.0444,0.347,0,0.107,0.703,117.971,4
3QaPy1KgI7nu9FJEQUgn6h,WILDFLOWER,Billie Eilish,27,-2,-2,AT,1/21/2025,92,FALSE,261466,HIT ME HARD AND SOFT,5/17/2024,0.467,0.247,6,-12.002,0,0.0431,0.612,0.000271,0.17,0.126,148.101,4
0cQVqPuHQP4KEwc7ZUQmj6,Sweater Weather,The Neighbourhood,28,22,22,AT,1/21/2025,67,FALSE,240426,I Love You.,4/19/2013,0.613,0.808,10,-2.851,1,0.0346,0.0426,0.0159,0.102,0.38,124.037,4
5RKQ5NdjSh2QzD4MaunT91,Don't Stop Believin' (2022 Remaster),Journey,29,-3,-10,AT,1/21/2025,84,FALSE,249600,Escape (2022 Remaster),7/17/1981,0.505,0.754,4,-7.435,1,0.0366,0.132,0,0.204,0.51,119.204,4
003vvx7Niy0yvhvHt4a68B,Mr. Brightside,The Killers,30,1,-9,AT,1/21/2025,85,FALSE,222973,Hot Fuss,1/1/2004,0.352,0.911,1,-5.23,1,0.0747,0.00121,0,0.0995,0.236,148.033,4
3JG1uFc40wfyrqaWC7iv0e,i like the way you kiss me,Artemas,31,-3,-5,AT,1/21/2025,81,FALSE,142514,yustyna,7/11/2024,0.599,0.946,11,-4.263,1,0.0447,0.000938,0.0106,0.0826,0.747,151.647,4
19XpFsce28aByvCC4g89tJ,Too Sweet,Hozier,32,2,-5,AT,1/21/2025,84,FALSE,251424,Unreal Unearth: Unaired,8/19/2024,0.74,0.643,10,-5.446,1,0.0413,0.041,0.00229,0.0407,0.96,117.025,4
0rtDE9zfXbamTlRUSwY7zy,Belong Together,Mark Ambor,33,-3,-4,AT,1/21/2025,81,FALSE,148317,Rockwood,8/16/2024,0.646,0.668,2,-5.203,1,0.0282,0.491,0,0.212,0.64,90.97,4
1mea3bSkSGXuIRvnydlB5b,Viva La Vida,Coldplay,34,-7,16,AT,1/21/2025,86,FALSE,242373,Viva La Vida or Death and All His Friends,5/26/2008,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23E-06,0.109,0.417,138.015,4
17phhZDn6oGtzMe56NuWvj,Lose Control,Teddy Swims,35,2,1,AT,1/21/2025,89,FALSE,210688,I've Tried Everything But Therapy (Part 1),9/15/2023,0.561,0.604,9,-4.409,1,0.0337,0.199,1.90E-05,0.104,0.242,159.92,3
0uSHA5dbsCRMmzbidwhKwl,Butcher,"Sosa La M, Luciano",36,13,-21,AT,1/21/2025,74,TRUE,167842,Butcher,12/6/2024,0.771,0.59,8,-6.814,1,0.11,0.00482,2.26E-05,0.109,0.188,152.003,4
2lTm559tuIvatlT1u0JYG2,BAILE INoLVIDABLE,Bad Bunny,37,4,6,AT,1/21/2025,94,TRUE,367725,DeBÍ TiRAR MáS FOToS,1/5/2025,0.168,0.00332,10,-46.113,1,0.0615,0.192,0.79,0.112,0.219,119.387,3
3U5JVgI2x4rDyHGObzJfNf,Unwritten,Natasha Bedingfield,38,-3,-1,AT,1/21/2025,84,FALSE,259333,Unwritten,8/30/2004,0.706,0.8,5,-6.333,1,0.0399,0.00584,0,0.0822,0.629,100.011,4
3xkHsmpQCBMytMJNiDf3Ii,Beautiful Things,Benson Boone,39,-3,-8,AT,1/21/2025,87,FALSE,180304,Fireworks & Rollerblades,4/5/2024,0.472,0.471,10,-5.692,1,0.0603,0.151,0,0.14,0.219,105.029,3
2nLtzopw4rPReszdYBJU6h,Numb,Linkin Park,40,4,-5,AT,1/21/2025,86,FALSE,187520,Meteora,9/16/2003,0.488,0.87,6,-4.185,0,0.0421,0.00353,0,0.484,0.211,110.072,4
5nPbKG04fhLkIAjcPFaZq7,I Adore You (feat. Daecolm),"HUGEL, Topic, Arash, Daecolm",41,7,7,AT,1/21/2025,83,FALSE,214000,I Adore You (feat. Daecolm),7/19/2024,0.704,0.787,11,-6.751,0,0.0462,0.00926,0.00538,0.159,0.31,119.996,4
2HRqTpkrJO5ggZyyK6NPWz,Espresso,Sabrina Carpenter,42,-4,-3,AT,1/21/2025,88,TRUE,175459,Short n' Sweet,8/23/2024,0.699,0.776,0,-5.282,1,0.0293,0.131,5.36E-06,0.205,0.708,103.963,4
5fZJQrFKWQLb7FpJXZ1g7K,A Bar Song (Tipsy),Shaboozey,43,-1,-5,AT,1/21/2025,83,TRUE,171291,"Where I've Been, Isn't Where I'm Going",5/31/2024,0.722,0.706,9,-4.857,1,0.0292,0.072,0,0.067,0.599,80.969,4
1KZG1H1OCugGqIRmk1wF9m,Indigo (feat. Avery Anna),"Sam Barber, Avery Anna",44,6,-11,AT,1/21/2025,83,FALSE,286634,Restless Mind,11/1/2024,0.495,0.327,4,-9.921,0,0.0281,0.462,2.74E-05,0.1,0.101,82.937,3
22skzmqfdWrjJylampe0kt,Can't Hold Us (feat. Ray Dalton),"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",45,-6,0,AT,1/21/2025,82,FALSE,258431,The Heist,10/9/2012,0.633,0.927,2,-4.468,1,0.0839,0.0267,0,0.0986,0.88,146.097,4
2HBBM75Xv3o2Mqdyh1NcM0,Heavy Is the Crown,Linkin Park,46,4,-12,AT,1/21/2025,80,FALSE,167012,From Zero,11/15/2024,0.571,0.928,4,-3.725,0,0.0453,0.00932,0,0.297,0.488,127.939,4
3nHuKdFJZm78CoeBnDcFKe,Bad Dreams,Teddy Swims,47,3,3,AT,1/21/2025,87,FALSE,184577,Bad Dreams,9/13/2024,0.707,0.68,8,-6.203,1,0.0884,0.274,0,0.0932,0.62,125.058,4
7jtQIBanIiJOMS6RyCx6jZ,Another Love,Tom Odell,48,2,2,AT,1/21/2025,62,TRUE,244360,Long Way Down,6/17/2013,0.442,0.538,4,-8.55,0,0.0451,0.717,2.95E-05,0.09,0.139,122.758,4
77p59nG1oU5pzd20rPxBwC,PLAYBOYBUNNIES,"Jazeek, Luciano, Miksu / Macloud",49,1,-7,AT,1/21/2025,72,TRUE,147169,PLAYBOYBUNNIES,10/4/2024,0.829,0.539,11,-8.037,1,0.173,0.296,0.000173,0.105,0.578,106.035,4
3M0lSi5WW79CXQamgSBIjx,Swim,Chase Atlantic,50,-7,-10,AT,1/21/2025,87,TRUE,228786,Chase Atlantic,10/4/2017,0.666,0.542,8,-6.429,1,0.0392,0.27,0,0.0765,0.0771,120.134,4
3sK8wGT43QFpWrvNQsrQya,DtMF,Bad Bunny,1,0,0,AR,1/21/2025,96,TRUE,237117,DeBÍ TiRAR MáS FOToS,1/5/2025,0.625,0.131,7,-27.405,0,0.0717,0.177,0.218,0.0807,0.032,136.02,4
2lTm559tuIvatlT1u0JYG2,BAILE INoLVIDABLE,Bad Bunny,2,1,0,AR,1/21/2025,94,TRUE,367725,DeBÍ TiRAR MáS FOToS,1/5/2025,0.168,0.00332,10,-46.113,1,0.0615,0.192,0.79,0.112,0.219,119.387,3
5MKbWaXeSQSmzmo7gPQha1,Amor de Vago,"La T y La M, Malandro",3,-1,1,AR,1/21/2025,78,FALSE,188423,Amor de Vago,8/23/2024,0.65,0.507,2,-7.27,1,0.111,0.706,2.47E-06,0.0725,0.603,179.984,4
5AGnkbWCiF9u4ra54N9X1a,"Luck Ra: Bzrp Music Sessions, Vol. 61","Bizarrap, Luck Ra",4,0,1,AR,1/21/2025,80,FALSE,170953,"Luck Ra: Bzrp Music Sessions, Vol. 61",12/27/2024,0.704,0.89,0,-4.649,0,0.13,0.0623,0,0.0982,0.638,159.927,4
7yif9yIhSCxhcPExFOktCp,Olvidarte (feat. Emilia),"Gordo, Emilia",5,0,-2,AR,1/21/2025,72,FALSE,157500,Olvidarte (feat. Emilia),12/13/2024,0.719,0.876,9,-6.371,0,0.0765,0.179,0.00173,0.317,0.149,128.021,4
5WEF0icHWmAZBBMglBd599,WELTiTA,"Bad Bunny, Chuwi",6,1,3,AR,1/21/2025,90,FALSE,187507,DeBÍ TiRAR MáS FOToS,1/5/2025,0.458,0.297,4,-32.354,0,0.6,0.866,0.329,0.346,0.357,96.14,3
0STW8nw4lNN4TEQ8KmNer6,Parte & Choke,"Jombriel, Alex Krack, Jøtta",7,-1,43,AR,1/21/2025,71,FALSE,205264,Parte & Choke,11/5/2024,0.728,0.654,5,-3.976,0,0.365,0.00581,0,0.131,0.884,117.337,5
59D4DOkspUbWyMmbAPQkxZ,VOY A LLeVARTE PA PR,Bad Bunny,8,0,0,AR,1/21/2025,92,TRUE,156364,DeBÍ TiRAR MáS FOToS,1/5/2025,0.148,0.604,7,-35.032,1,0.0588,0.921,0.453,0.405,1.00E-05,106.295,3
5TFD2bmFKGhoCRbX61nXY5,NUEVAYoL,Bad Bunny,9,0,-2,AR,1/21/2025,93,FALSE,183685,DeBÍ TiRAR MáS FOToS,1/5/2025,0.142,0.195,6,-20.024,1,0.139,0.265,0.995,0.204,0.12,137.922,4
7d6yK8v8J484SWH5prIQiE,VeLDÁ,"Bad Bunny, Omar Courtz, Dei V",10,1,0,AR,1/21/2025,91,TRUE,235336,DeBÍ TiRAR MáS FOToS,1/5/2025,0.613,0.981,1,-18.638,1,0.149,0.29,0.0023,0.437,0.0337,101.852,3
0c82YIGpQ5dCaXpTNCk4sb,Alegría,"Tiago PZK, Anitta, Emilia",11,-1,0,AR,1/21/2025,75,FALSE,165054,GOTTI A,7/4/2024,0.575,0.658,9,-2.34,0,0.101,0.0463,2.24E-05,0.0627,0.884,84.273,5
6WatFBLVB0x077xWeoVc2k,Si Antes Te Hubiera Conocido,KAROL G,12,0,0,AR,1/21/2025,92,FALSE,195824,Si Antes Te Hubiera Conocido,6/21/2024,0.924,0.668,11,-6.795,1,0.0469,0.446,0.000594,0.0678,0.787,128.027,4
4MUrUT38U98olfnyzMBCzm,KLOuFRENS,Bad Bunny,13,6,4,AR,1/21/2025,88,TRUE,199114,DeBÍ TiRAR MáS FOToS,1/5/2025,0.326,0.125,1,-32.45,1,0.148,0.703,0.706,0.18,0.306,106.974,4
6kPCcIAGoTeRrh8qrmKa90,Piel,"Tiago PZK, Ke Personajes",14,0,4,AR,1/21/2025,79,TRUE,142041,GOTTI A,7/4/2024,0.646,0.907,0,-1.617,1,0.0593,0.422,0,0.14,0.816,168.004,4
0l0vcZMU7AOeQmUIREoI2U,Qué Pasaría...,"Rauw Alejandro, Bad Bunny",15,5,7,AR,1/21/2025,91,TRUE,191018,Cosa Nuestra,11/15/2024,0.833,0.563,4,-5.593,0,0.204,0.528,1.27E-05,0.139,0.343,105.008,4
0qeIFEGRQqHoaJtLCl0U73,DEGENERE 👑 (feat. benny blanco),"Myke Towers, benny blanco",16,1,-3,AR,1/21/2025,87,TRUE,130880,LA PANTERA NEGRA (DELUXE),10/17/2024,0.744,0.709,6,-5.778,0,0.284,0.0501,0,0.0847,0.712,194.055,4
4xXvGEiTkoaIkOMWa4u3Mn,COLOCARTELO,"Renzo ED, elaggume",17,-2,-3,AR,1/21/2025,74,FALSE,176250,COLOCARTELO,10/24/2024,0.857,0.701,0,-3.483,0,0.063,0.434,0,0.0395,0.812,96.046,4
0iKo4pNNjHHdKUcFARlfCa,EL CLúB,Bad Bunny,18,7,-3,AR,1/21/2025,88,TRUE,222568,DeBÍ TiRAR MáS FOToS,1/5/2025,0.516,0.611,10,-5.486,0,0.0555,0.458,5.34E-05,0.113,0.261,110.744,4
6J5kc12BW5HuP3d7C3vvx8,EoO,Bad Bunny,19,7,4,AR,1/21/2025,90,TRUE,204768,DeBÍ TiRAR MáS FOToS,1/5/2025,0.36,0.464,10,-29.598,0,0.0702,0.749,0.859,0.0825,0.184,63.662,4
1TyBUtMxdmRfXhW3MmbxtQ,QUE ME FALTE TODO,"Luck Ra, Abel Pintos",20,-4,1,AR,1/21/2025,72,FALSE,165918,QUE NOS FALTE TODO,2/2/2024,0.731,0.855,3,-5.115,0,0.0516,0.0943,0,0.688,0.966,148.052,4
1Q9Efnm5csdCMFynISxL2x,PERFuMITO NUEVO,"Bad Bunny, RaiNao",21,8,-5,AR,1/21/2025,90,TRUE,200680,DeBÍ TiRAR MáS FOToS,1/5/2025,0.513,0.0302,0,-33.8,1,0.0701,0.996,0.977,0.15,0.557,120.026,1
4dLLdfiniBhDP9dlJQIOi4,"Perdonarte, ¿Para Qué?","Los Ángeles Azules, Emilia",22,-1,2,AR,1/21/2025,79,FALSE,193933,"Perdonarte, ¿Para Qué?",5/23/2024,0.672,0.702,11,-4.662,0,0.0314,0.168,0,0.0445,0.615,90.039,4
6hLsMjw00j3HGrkUjKwmgo,A200,"King Savagge, Jairo Vera, Bayron Fire",23,-1,4,AR,1/21/2025,76,TRUE,206659,A200,10/17/2024,0.754,0.858,2,-3.908,0,0.043,0.0635,0,0.331,0.767,118.473,4
4eqXTlaHeK6xkM1fRx9wR5,Conmigo Te Gustó,"Pinky SD, Un Poco de Ruido, Uriel Lozano",24,-11,-4,AR,1/21/2025,73,FALSE,72937,URIEL LOZANO / Zapada EN VIVO en UN POCO DE RUIDO!,7/28/2024,0.742,0.61,9,-9.022,1,0.0658,0.311,6.16E-06,0.0455,0.963,84.015,4
